Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,Rating_Clean,Reviewer_Reviews,Reviewer_Followers,Review_Year,Review_Month,Review_DayOfWeek,Sentiment_Score,Sentiment_Label,Rating_Bucket,log_Reviewer_Reviews,log_Reviewer_Followers,log_Pictures,Review_Processed,Review_Tokens,Review_Sentences,Token_Count,Sentence_Count,Review_Lemmatized,Review_Porter_Stemmed,Review_Snowball_Stemmed,Rating_clean,Sentiment,Sentiment_encoded,Cost_clean,Collection_Count,Cuisine_Count,Cuisine_Freq_Enc,Rating_Sentiment,Sentiment_Label_Tuned,Sentiment_Final,Sentiment_Correct
Shanghai Chef 2,All That Is Gourmet,this place have not fail to delight u of the multiple time that my friend family and i have din there not one have be disappoint the food be fresh tasty and also visually appeal the staff be friendly and the service be prompt the restaurant be clean and maintain i recommend this place for good value chinese food,4,"4 Reviews , 12 Followers",2018-06-23 21:36:00,0,4.0,0,0,2018.0,6.0,5.0,0.9349,Positive,Good,0.0,0.0,0.0,place failed delight multiple time friend family dined one disappointing food fresh tasty also visually appealing staff friendly service prompt restaurant clean maintained recommend place good value chinese food,"['this', 'place', 'has', 'not', 'failed', 'to', 'delight', 'us', 'of', 'the', 'multiple', 'times', 'that', 'my', 'friends', 'family', 'and', 'i', 'have', 'dined', 'there', 'not', 'one', 'has', 'been', 'disappointing', 'the', 'food', 'is', 'fresh', 'tasty', 'and', 'also', 'visually', 'appealing', 'the', 'staff', 'is', 'friendly', 'and', 'the', 'service', 'is', 'prompt', 'the', 'restaurant', 'is', 'clean', 'and', 'maintained', 'i', 'recommend', 'this', 'place', 'for', 'good', 'value', 'chinese', 'food']",['this place has not failed to delight us of the multiple times that my friends family and i have dined there not one has been disappointing the food is fresh tasty and also visually appealing the staff is friendly and the service is prompt the restaurant is clean and maintained i recommend this place for good value chinese food'],59,1,this place have not fail to delight u of the multiple time that my friend family and i have din there not one have be disappoint the food be fresh tasty and also visually appeal the staff be friendly and the service be prompt the restaurant be clean and maintain i recommend this place for good value chinese food,thi place ha not fail to delight us of the multipl time that my friend famili and i have dine there not one ha been disappoint the food is fresh tasti and also visual appeal the staff is friendli and the servic is prompt the restaur is clean and maintain i recommend thi place for good valu chines food,this place has not fail to delight us of the multipl time that my friend famili and i have dine there not one has been disappoint the food is fresh tasti and also visual appeal the staff is friend and the servic is prompt the restaur is clean and maintain i recommend this place for good valu chines food,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Shanghai Chef 2,Madhu Vanam,teriyaki chicken quantity be very little kung pao vegetable have no veggie in it just full of sauce,1,"1 Review , 4 Followers",2018-06-23 20:02:00,0,1.0,0,0,2018.0,6.0,5.0,-0.296,Negative,Poor,0.0,0.0,0.0,teriyaki chicken quantity little kung pao vegetable veggie full sauce,"['teriyaki', 'chicken', 'quantity', 'was', 'very', 'little', 'kung', 'pao', 'vegetables', 'have', 'no', 'veggies', 'in', 'it', 'just', 'full', 'of', 'sauce']",['teriyaki chicken quantity was very little kung pao vegetables have no veggies in it just full of sauce'],18,1,teriyaki chicken quantity be very little kung pao vegetable have no veggie in it just full of sauce,teriyaki chicken quantiti wa veri littl kung pao veget have no veggi in it just full of sauc,teriyaki chicken quantiti was veri littl kung pao veget have no veggi in it just full of sauc,1.0,Negative,0,0,0,0,0,Negative,Negative,Negative,True
Shanghai Chef 2,Narsimha,it good,4,"11 Reviews , 1 Follower",2018-06-22 17:39:00,0,4.0,0,0,2018.0,6.0,4.0,0.4404,Positive,Good,0.0,0.0,0.0,good,"['its', 'good']",['its good'],2,1,it good,it good,it good,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Shanghai Chef 2,SAURAV MAITY,the food offer have it standard taste good offer good amount at good price,5,"6 Reviews , 1 Follower",2018-06-18 20:49:00,0,5.0,0,0,2018.0,6.0,0.0,0.8271,Positive,Excellent,0.0,0.0,0.0,food offered standard taste good offer good amount good price,"['the', 'food', 'offered', 'has', 'its', 'standard', 'tastes', 'good', 'offers', 'good', 'amount', 'at', 'good', 'price']",['the food offered has its standard tastes good offers good amount at good price'],14,1,the food offer have it standard taste good offer good amount at good price,the food offer ha it standard tast good offer good amount at good price,the food offer has it standard tast good offer good amount at good price,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Shanghai Chef 2,Aparna Saha,first of all just love the ambience and food be absolutely goodspecially the crab meat soupjust wowonly the thing be thai raosted chiken be fill with a heavy coconut cream otherwise it good,5,"3 Reviews , 4 Followers",2018-06-16 21:52:00,3,5.0,0,0,2018.0,6.0,5.0,0.7964,Positive,Excellent,0.0,0.0,1.3862943611198906,first love ambience food absolutely goodspecially crab meat soupjust wowonly thing thai raosted chiken filled heavy coconut cream otherwise good,"['first', 'of', 'all', 'just', 'love', 'the', 'ambience', 'and', 'food', 'was', 'absolutely', 'goodspecially', 'the', 'crab', 'meat', 'soupjust', 'wowonly', 'the', 'thing', 'is', 'thai', 'raosted', 'chiken', 'is', 'filled', 'with', 'a', 'heavy', 'coconut', 'cream', 'otherwise', 'its', 'good']",['first of all just love the ambience and food was absolutely goodspecially the crab meat soupjust wowonly the thing is thai raosted chiken is filled with a heavy coconut cream otherwise its good'],33,1,first of all just love the ambience and food be absolutely goodspecially the crab meat soupjust wowonly the thing be thai raosted chiken be fill with a heavy coconut cream otherwise it good,first of all just love the ambienc and food wa absolut goodspeci the crab meat soupjust wowonli the thing is thai raost chiken is fill with a heavi coconut cream otherwis it good,first of all just love the ambienc and food was absolut goodspeci the crab meat soupjust wowon the thing is thai raost chiken is fill with a heavi coconut cream otherwis it good,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Shanghai Chef 2,Nilesh Patil,i have pretty authentic chinese food here along with chilli sauce and chicken piece in noodle they serve few insect as well staff be also quite cool and compose even after show it to them he just walk away with the bowl and didnt even bother to say sorry respect,1,"1 Review , 1 Follower",2018-06-14 22:46:00,1,1.0,0,0,2018.0,6.0,3.0,0.894,Positive,Poor,0.0,0.0,0.6931471805599453,pretty authentic chinese food along chilli sauce chicken piece noodle served insect well staff also quite cool composed even showing walked away bowl didnt even bothered say sorry respect,"['i', 'had', 'pretty', 'authentic', 'chinese', 'food', 'here', 'along', 'with', 'chilli', 'sauce', 'and', 'chicken', 'pieces', 'in', 'noodles', 'they', 'served', 'few', 'insects', 'as', 'well', 'staff', 'is', 'also', 'quite', 'cool', 'and', 'composed', 'even', 'after', 'showing', 'it', 'to', 'them', 'he', 'just', 'walked', 'away', 'with', 'the', 'bowl', 'and', 'didnt', 'even', 'bothered', 'to', 'say', 'sorry', 'respect']",['i had pretty authentic chinese food here along with chilli sauce and chicken pieces in noodles they served few insects as well staff is also quite cool and composed even after showing it to them he just walked away with the bowl and didnt even bothered to say sorry respect'],50,1,i have pretty authentic chinese food here along with chilli sauce and chicken piece in noodle they serve few insect as well staff be also quite cool and compose even after show it to them he just walk away with the bowl and didnt even bother to say sorry respect,i had pretti authent chines food here along with chilli sauc and chicken piec in noodl they serv few insect as well staff is also quit cool and compos even after show it to them he just walk away with the bowl and didnt even bother to say sorri respect,i had pretti authent chines food here along with chilli sauc and chicken piec in noodl they serv few insect as well staff is also quit cool and compos even after show it to them he just walk away with the bowl and didnt even bother to say sorri respect,1.0,Negative,0,0,0,0,0,Negative,Positive,Positive,False
Udipi's Upahar,Raviteja,okay okay food be not that tastey i will not recommend this place for eat place be not so clean the kitchen counter be not good cost be more,2,1 Review,,0,2.0,0,0,,,,-0.5513,Negative,Poor,0.0,0.0,0.0,food tastey recommend place eating place clean kitchen counter good cost,"['okay', 'okay', 'food', 'is', 'not', 'that', 'tastey', 'i', 'will', 'not', 'recommend', 'this', 'place', 'for', 'eating', 'place', 'is', 'not', 'so', 'clean', 'the', 'kitchen', 'counter', 'is', 'not', 'good', 'cost', 'is', 'more']",['okay okay food is not that tastey i will not recommend this place for eating place is not so clean the kitchen counter is not good cost is more'],29,1,okay okay food be not that tastey i will not recommend this place for eat place be not so clean the kitchen counter be not good cost be more,okay okay food is not that tastey i will not recommend thi place for eat place is not so clean the kitchen counter is not good cost is more,okay okay food is not that tastey i will not recommend this place for eat place is not so clean the kitchen counter is not good cost is more,2.0,Negative,0,0,0,0,0,Negative,Negative,Negative,True
Udipi's Upahar,Dileep,good south indian breakfast item you can try all the south indian item like idly and diffrnt kind of dosas also you can try out various chutney,4,"3 Reviews , 1 Follower",,0,4.0,0,0,,,,0.6597,Positive,Good,0.0,0.0,0.0,good south indian breakfast item try south indian item like idly diffrnt kind dosas also try various chutney,"['good', 'south', 'indian', 'breakfast', 'items', 'you', 'can', 'try', 'all', 'the', 'south', 'indian', 'items', 'like', 'idly', 'and', 'diffrnt', 'kinds', 'of', 'dosas', 'also', 'you', 'can', 'try', 'out', 'various', 'chutneys']",['good south indian breakfast items you can try all the south indian items like idly and diffrnt kinds of dosas also you can try out various chutneys'],27,1,good south indian breakfast item you can try all the south indian item like idly and diffrnt kind of dosas also you can try out various chutney,good south indian breakfast item you can tri all the south indian item like idli and diffrnt kind of dosa also you can tri out variou chutney,good south indian breakfast item you can tri all the south indian item like idl and diffrnt kind of dosa also you can tri out various chutney,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Udipi's Upahar,Prakash Behera,this place serve best south indian food with awesome taste i have iddli there and it very floppy and taste be nice it good to pack food and eat at home if you be alone or with friend then you can eat here it be always crow,4,"13 Reviews , 37 Followers",2019-04-28 12:13:00,0,4.0,0,0,2019.0,4.0,6.0,0.9451,Positive,Good,0.0,0.0,0.0,place serve best south indian food awesome taste iddli floppy taste nice better pack food eat home alone friend eat always crowed,"['this', 'place', 'serve', 'best', 'south', 'indian', 'food', 'with', 'awesome', 'taste', 'i', 'had', 'iddli', 'there', 'and', 'its', 'very', 'floppy', 'and', 'taste', 'is', 'nice', 'its', 'better', 'to', 'pack', 'food', 'and', 'eat', 'at', 'home', 'if', 'you', 'are', 'alone', 'or', 'with', 'friends', 'then', 'you', 'can', 'eat', 'here', 'it', 'is', 'always', 'crowed']",['this place serve best south indian food with awesome taste i had iddli there and its very floppy and taste is nice its better to pack food and eat at home if you are alone or with friends then you can eat here it is always crowed'],47,1,this place serve best south indian food with awesome taste i have iddli there and it very floppy and taste be nice it good to pack food and eat at home if you be alone or with friend then you can eat here it be always crow,thi place serv best south indian food with awesom tast i had iddli there and it veri floppi and tast is nice it better to pack food and eat at home if you are alon or with friend then you can eat here it is alway crow,this place serv best south indian food with awesom tast i had idd there and it veri floppi and tast is nice it better to pack food and eat at home if you are alon or with friend then you can eat here it is alway crow,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Udipi's Upahar,Ha,very good place to breakfast yes the sit area a problematic even to stand also it bit cramp a this place be always crowd for it best food sometimes my day start with a lip lick breakfast from here 😍🤤,4,"86 Reviews , 145 Followers",2019-03-26 02:45:00,0,4.0,0,0,2019.0,3.0,1.0,0.7501,Positive,Good,0.0,0.0,0.0,good place breakfast yes sitting area problematic even stand also bit cramp place always crowded best food sometimes day start lip licking breakfast,"['very', 'good', 'place', 'to', 'breakfast', 'yes', 'the', 'sitting', 'area', 'a', 'problematic', 'even', 'to', 'stand', 'also', 'its', 'bit', 'cramp', 'as', 'this', 'place', 'is', 'always', 'crowded', 'for', 'its', 'best', 'food', 'sometimes', 'my', 'day', 'starts', 'with', 'a', 'lip', 'licking', 'breakfast', 'from', 'here', '😍🤤']",['very good place to breakfast yes the sitting area a problematic even to stand also its bit cramp as this place is always crowded for its best food sometimes my day starts with a lip licking breakfast from here 😍🤤'],40,1,very good place to breakfast yes the sit area a problematic even to stand also it bit cramp a this place be always crowd for it best food sometimes my day start with a lip lick breakfast from here 😍🤤,veri good place to breakfast ye the sit area a problemat even to stand also it bit cramp as thi place is alway crowd for it best food sometim my day start with a lip lick breakfast from here 😍🤤,veri good place to breakfast yes the sit area a problemat even to stand also it bit cramp as this place is alway crowd for it best food sometim my day start with a lip lick breakfast from here 😍🤤,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Udipi's Upahar,Manikanta Annamraju,the food they prepare be very good than other udipi hotel the way they do parcel and the care they take for taste be good good food at good price,5,"4 Reviews , 4 Followers",,0,5.0,0,0,,,,0.943,Positive,Excellent,0.0,0.0,0.0,food prepare good udipi hotel way parcel care take taste good good food good price,"['the', 'food', 'they', 'prepare', 'is', 'very', 'good', 'than', 'other', 'udipi', 'hotels', 'the', 'way', 'they', 'do', 'parcel', 'and', 'the', 'care', 'they', 'take', 'for', 'taste', 'is', 'good', 'good', 'food', 'at', 'good', 'price']",['the food they prepare is very good than other udipi hotels the way they do parcel and the care they take for taste is good good food at good price'],30,1,the food they prepare be very good than other udipi hotel the way they do parcel and the care they take for taste be good good food at good price,the food they prepar is veri good than other udipi hotel the way they do parcel and the care they take for tast is good good food at good price,the food they prepar is veri good than other udipi hotel the way they do parcel and the care they take for tast is good good food at good price,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Udipi's Upahar,Yada Roopavathi,ambience be okay but the food be good regular idly sambar idly poori mysore bonda dosa be good sambar chutney be good in taste a definite place to try the food,4,"124 Reviews , 175 Followers",2019-02-28 16:12:00,0,4.0,0,0,2019.0,2.0,3.0,0.9398,Positive,Good,0.0,0.0,0.0,ambience okay food good regular idly sambar idly poori mysore bonda dosa good sambar chutney good taste definite place try food,"['ambience', 'is', 'okay', 'but', 'the', 'food', 'is', 'good', 'regular', 'idly', 'sambar', 'idly', 'poori', 'mysore', 'bonda', 'dosa', 'are', 'good', 'sambar', 'chutney', 'are', 'good', 'in', 'taste', 'a', 'definite', 'place', 'to', 'try', 'the', 'food']",['ambience is okay but the food is good regular idly sambar idly poori mysore bonda dosa are good sambar chutney are good in taste a definite place to try the food'],31,1,ambience be okay but the food be good regular idly sambar idly poori mysore bonda dosa be good sambar chutney be good in taste a definite place to try the food,ambienc is okay but the food is good regular idli sambar idli poori mysor bonda dosa are good sambar chutney are good in tast a definit place to tri the food,ambienc is okay but the food is good regular idl sambar idl poori mysor bonda dosa are good sambar chutney are good in tast a definit place to tri the food,4.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Udipi's Upahar,Ananya,if it hadn ’ t be for my friend this place would have simple go unnoticed your typical road side eatery and must have breakfast destination the pip hot vadas be the best i ’ ve have restrict myself to just one vada so that i could try other item butter steam dosa and karampudi idli be good too visit this place on both the day for breakfast during my visit to hyderabad,5,"78 Reviews , 1160 Followers",,2,5.0,0,0,,,,0.8271,Positive,Excellent,0.0,0.0,1.0986122886681098,friend place would simple gone unnoticed typical road side eatery must breakfast destination pipping hot vadas best restricted one vada could try item butter steamed dosa karampudi idli good visited place day breakfast visit hyderabad,"['if', 'it', 'hadn', '’', 't', 'been', 'for', 'my', 'friend', 'this', 'place', 'would', 'have', 'simple', 'gone', 'unnoticed', 'your', 'typical', 'road', 'side', 'eatery', 'and', 'must', 'have', 'breakfast', 'destinations', 'the', 'pipping', 'hot', 'vadas', 'are', 'the', 'best', 'i', '’', 've', 'had', 'restricted', 'myself', 'to', 'just', 'one', 'vada', 'so', 'that', 'i', 'could', 'try', 'other', 'items', 'butter', 'steamed', 'dosa', 'and', 'karampudi', 'idli', 'were', 'good', 'too', 'visited', 'this', 'place', 'on', 'both', 'the', 'days', 'for', 'breakfast', 'during', 'my', 'visit', 'to', 'hyderabad']",['if it hadn’t been for my friend this place would have simple gone unnoticed your typical road side eatery and must have breakfast destinations the pipping hot vadas are the best i’ve had restricted myself to just one vada so that i could try other items butter steamed dosa and karampudi idli were good too visited this place on both the days for breakfast during my visit to hyderabad'],73,1,if it hadn ’ t be for my friend this place would have simple go unnoticed your typical road side eatery and must have breakfast destination the pip hot vadas be the best i ’ ve have restrict myself to just one vada so that i could try other item butter steam dosa and karampudi idli be good too visit this place on both the day for breakfast during my visit to hyderabad,if it hadn ’ t been for my friend thi place would have simpl gone unnot your typic road side eateri and must have breakfast destin the pip hot vada are the best i ’ ve had restrict myself to just one vada so that i could tri other item butter steam dosa and karampudi idli were good too visit thi place on both the day for breakfast dure my visit to hyderabad,if it hadn ’ t been for my friend this place would have simpl gone unnot your typic road side eateri and must have breakfast destin the pip hot vada are the best i ’ ve had restrict myself to just one vada so that i could tri other item butter steam dosa and karampudi id were good too visit this place on both the day for breakfast dure my visit to hyderabad,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Udipi's Upahar,Hari Krishna,not up to mark a per it ’ s brand name food be just like ordinary tiffin centre ’ s need to improve and provide food really authentic of udipi ambiance be really awkward no cleanliness even in air condition family section also,2,"26 Reviews , 37 Followers",,0,2.0,0,0,,,,0.2567,Positive,Poor,0.0,0.0,0.0,mark per brand name food like ordinary tiffin centre need improve provide food really authentic udipi ambiance really awkward cleanliness even family section also,"['not', 'up', 'to', 'mark', 'as', 'per', 'it', '’', 's', 'brand', 'name', 'food', 'is', 'just', 'like', 'ordinary', 'tiffin', 'centre', '’', 's', 'need', 'to', 'improve', 'and', 'provide', 'food', 'really', 'authentic', 'of', 'udipi', 'ambiance', 'is', 'really', 'awkward', 'no', 'cleanliness', 'even', 'in', 'air', 'conditioned', 'family', 'section', 'also']",['not up to mark as per it’s brand name food is just like ordinary tiffin centre’s need to improve and provide food really authentic of udipi ambiance is really awkward no cleanliness even in air conditioned family section also'],43,1,not up to mark a per it ’ s brand name food be just like ordinary tiffin centre ’ s need to improve and provide food really authentic of udipi ambiance be really awkward no cleanliness even in air condition family section also,not up to mark as per it ’ s brand name food is just like ordinari tiffin centr ’ s need to improv and provid food realli authent of udipi ambianc is realli awkward no cleanli even in air condit famili section also,not up to mark as per it ’ s brand name food is just like ordinari tiffin centr ’ s need to improv and provid food realli authent of udipi ambianc is realli awkward no cleanli even in air condit famili section also,2.0,Negative,0,0,0,0,0,Negative,Positive,Positive,False
Udipi's Upahar,Raj Rohit,a regular tiffin place in gachibowli their idlis mysore bondas and vadas be all wonderful the sambat idlis be great too super fast delivery,5,"124 Reviews , 372 Followers",2019-01-28 17:44:00,1,5.0,0,0,2019.0,1.0,0.0,0.9136,Positive,Excellent,0.0,0.0,0.6931471805599453,regular tiffin place gachibowli idlis mysore bondas vadas wonderful sambat idlis great super fast delivery,"['a', 'regular', 'tiffin', 'place', 'in', 'gachibowli', 'their', 'idlis', 'mysore', 'bondas', 'and', 'vadas', 'are', 'all', 'wonderful', 'the', 'sambat', 'idlis', 'are', 'great', 'too', 'super', 'fast', 'delivery']",['a regular tiffin place in gachibowli their idlis mysore bondas and vadas are all wonderful the sambat idlis are great too super fast delivery'],24,1,a regular tiffin place in gachibowli their idlis mysore bondas and vadas be all wonderful the sambat idlis be great too super fast delivery,a regular tiffin place in gachibowli their idli mysor bonda and vada are all wonder the sambat idli are great too super fast deliveri,a regular tiffin place in gachibowli their id mysor bonda and vada are all wonder the sambat id are great too super fast deliveri,5.0,Positive,2,0,0,0,0,Positive,Positive,Positive,True
Udipi's Upahar,Saketh Vasista,foodfor friend in regard with taste it too good but if you want to order something you need to be aware of pack packing be not good i order sambar idly and they didnt give me spoon how can a person eat sambar idly with put spoon need to maintain those thing other than that food be too good i will prefer to visit,3,"7 Reviews , 2 Followers",2019-01-13 13:08:00,0,3.0,0,0,2019.0,1.0,6.0,0.9042,Positive,Average,0.0,0.0,0.0,foodfor friend regard taste good want order something need aware packing packing good ordered sambar idly didnt gave spoon person eat sambar idly put spoon need maintain thing food good prefer visit,"['foodfor', 'friends', 'in', 'regards', 'with', 'taste', 'its', 'too', 'good', 'but', 'if', 'you', 'want', 'to', 'order', 'something', 'you', 'need', 'to', 'be', 'aware', 'of', 'packing', 'packing', 'is', 'not', 'good', 'i', 'ordered', 'sambar', 'idly', 'and', 'they', 'didnt', 'gave', 'me', 'spoon', 'how', 'can', 'a', 'person', 'eat', 'sambar', 'idly', 'with', 'put', 'spoon', 'need', 'to', 'maintain', 'those', 'things', 'other', 'than', 'that', 'food', 'is', 'too', 'good', 'i', 'will', 'prefer', 'to', 'visit']",['foodfor friends in regards with taste its too good but if you want to order something you need to be aware of packing packing is not good i ordered sambar idly and they didnt gave me spoon how can a person eat sambar idly with put spoon need to maintain those things other than that food is too good i will prefer to visit'],64,1,foodfor friend in regard with taste it too good but if you want to order something you need to be aware of pack packing be not good i order sambar idly and they didnt give me spoon how can a person eat sambar idly with put spoon need to maintain those thing other than that food be too good i will prefer to visit,foodfor friend in regard with tast it too good but if you want to order someth you need to be awar of pack pack is not good i order sambar idli and they didnt gave me spoon how can a person eat sambar idli with put spoon need to maintain those thing other than that food is too good i will prefer to visit,foodfor friend in regard with tast it too good but if you want to order someth you need to be awar of pack pack is not good i order sambar idl and they didnt gave me spoon how can a person eat sambar idl with put spoon need to maintain those thing other than that food is too good i will prefer to visit,3.0,Neutral,1,0,0,0,0,Neutral,Positive,Positive,False
